Unnamed: 0,X,id,date,time,name,size,type,price,day_of_week
319,319,2015-000133,2015-01-02,22:00:17,bbq_ckn,L,chicken,20.75,Friday
320,320,2015-000133,2015-01-02,22:00:17,hawaiian,L,classic,16.5,Friday
321,321,2015-000133,2015-01-02,22:00:17,the_greek,S,classic,12.0,Friday
322,322,2015-000134,2015-01-02,22:13:24,southw_ckn,L,chicken,20.75,Friday
323,323,2015-000134,2015-01-02,22:13:24,spinach_supr,S,supreme,12.5,Friday
324,324,2015-000134,2015-01-02,22:13:24,big_meat,S,classic,12.0,Friday
325,325,2015-000135,2015-01-02,22:29:34,veggie_veg,L,veggie,20.25,Friday
326,326,2015-000136,2015-01-02,22:32:49,peppr_salami,S,supreme,12.5,Friday
327,327,2015-000136,2015-01-02,22:32:49,five_cheese,L,veggie,18.5,Friday
328,328,2015-000137,2015-01-03,11:34:10,mediterraneo,L,veggie,20.25,Saturday
329,329,2015-000137,2015-01-03,11:34:10,spicy_ital,M,supreme,16.5,Saturday
330,330,2015-000137,2015-01-03,11:34:10,pepperoni,S,classic,9.75,Saturday
331,331,2015-000138,2015-01-03,11:44:50,ital_veggie,L,veggie,21.0,Saturday
332,332,2015-000138,2015-01-03,11:44:50,sicilian,M,supreme,16.25,Saturday
333,333,2015-000138,2015-01-03,11:44:50,four_cheese,L,veggie,17.95,Saturday
334,334,2015-000138,2015-01-03,11:44:50,cali_ckn,M,chicken,16.75,Saturday
335,335,2015-000139,2015-01-03,11:57:39,five_cheese,L,veggie,18.5,Saturday
336,336,2015-000140,2015-01-03,12:26:44,veggie_veg,M,veggie,16.0,Saturday
337,337,2015-000140,2015-01-03,12:26:44,prsc_argla,S,supreme,12.5,Saturday
338,338,2015-000141,2015-01-03,13:16:01,classic_dlx,M,classic,16.0,Saturday
339,339,2015-000142,2015-01-03,13:33:59,green_garden,M,veggie,16.0,Saturday
340,340,2015-000143,2015-01-03,13:41:36,pepperoni,L,classic,15.25,Saturday
341,341,2015-000143,2015-01-03,13:41:36,mexicana,M,veggie,16.0,Saturday
342,342,2015-000143,2015-01-03,13:41:36,classic_dlx,S,classic,12.0,Saturday
343,343,2015-000143,2015-01-03,13:41:36,thai_ckn,L,chicken,20.75,Saturday
344,344,2015-000143,2015-01-03,13:41:36,cali_ckn,S,chicken,12.75,Saturday
345,345,2015-000143,2015-01-03,13:41:36,prsc_argla,S,supreme,12.5,Saturday
346,346,2015-000143,2015-01-03,13:41:36,veggie_veg,M,veggie,16.0,Saturday
347,347,2015-000143,2015-01-03,13:41:36,hawaiian,L,classic,16.5,Saturday
348,348,2015-000144,2015-01-03,13:44:28,five_cheese,L,veggie,18.5,Saturday
349,349,2015-000144,2015-01-03,13:44:28,veggie_veg,L,veggie,20.25,Saturday
350,350,2015-000144,2015-01-03,13:44:28,southw_ckn,S,chicken,12.75,Saturday
351,351,2015-000144,2015-01-03,13:44:28,thai_ckn,M,chicken,16.75,Saturday
352,352,2015-000144,2015-01-03,13:44:28,bbq_ckn,M,chicken,16.75,Saturday
353,353,2015-000144,2015-01-03,13:44:28,four_cheese,L,veggie,17.95,Saturday
354,354,2015-000144,2015-01-03,13:44:28,bbq_ckn,M,chicken,16.75,Saturday
355,355,2015-000144,2015-01-03,13:44:28,bbq_ckn,M,chicken,16.75,Saturday
356,356,2015-000144,2015-01-03,13:44:28,big_meat,S,classic,12.0,Saturday
357,357,2015-000144,2015-01-03,13:44:28,spicy_ital,L,supreme,20.75,Saturday
358,358,2015-000144,2015-01-03,13:44:28,cali_ckn,L,chicken,20.75,Saturday
359,359,2015-000144,2015-01-03,13:44:28,pep_msh_pep,S,classic,11.0,Saturday
360,360,2015-000144,2015-01-03,13:44:28,southw_ckn,L,chicken,20.75,Saturday
361,361,2015-000144,2015-01-03,13:44:28,ckn_pesto,M,chicken,16.75,Saturday
362,362,2015-000145,2015-01-03,13:53:48,the_greek,S,classic,12.0,Saturday
363,363,2015-000146,2015-01-03,14:22:10,cali_ckn,L,chicken,20.75,Saturday
364,364,2015-000146,2015-01-03,14:22:10,four_cheese,M,veggie,14.75,Saturday
365,365,2015-000146,2015-01-03,14:22:10,hawaiian,M,classic,13.25,Saturday
366,366,2015-000147,2015-01-03,14:32:51,the_greek,XL,classic,25.5,Saturday
367,367,2015-000148,2015-01-03,14:40:42,mediterraneo,S,veggie,12.0,Saturday
368,368,2015-000149,2015-01-03,14:48:45,spinach_fet,M,veggie,16.0,Saturday
369,369,2015-000150,2015-01-03,14:49:58,pepperoni,M,classic,12.5,Saturday
370,370,2015-000151,2015-01-03,15:09:34,spinach_supr,S,supreme,12.5,Saturday
371,371,2015-000151,2015-01-03,15:09:34,southw_ckn,L,chicken,20.75,Saturday
372,372,2015-000152,2015-01-03,15:09:42,the_greek,M,classic,16.0,Saturday
373,373,2015-000152,2015-01-03,15:09:42,thai_ckn,S,chicken,12.75,Saturday
374,374,2015-000152,2015-01-03,15:09:42,spinach_fet,L,veggie,20.25,Saturday
375,375,2015-000152,2015-01-03,15:09:42,hawaiian,S,classic,10.5,Saturday
376,376,2015-000153,2015-01-03,15:16:34,mexicana,M,veggie,16.0,Saturday
377,377,2015-000154,2015-01-03,15:22:43,prsc_argla,S,supreme,12.5,Saturday
378,378,2015-000155,2015-01-03,15:28:59,pepperoni,L,classic,15.25,Saturday
379,379,2015-000155,2015-01-03,15:28:59,ckn_pesto,S,chicken,12.75,Saturday
380,380,2015-000155,2015-01-03,15:28:59,napolitana,L,classic,20.5,Saturday
381,381,2015-000155,2015-01-03,15:28:59,peppr_salami,L,supreme,20.75,Saturday
382,382,2015-000156,2015-01-03,15:42:19,thai_ckn,L,chicken,20.75,Saturday
383,383,2015-000156,2015-01-03,15:42:19,napolitana,M,classic,16.0,Saturday
384,384,2015-000157,2015-01-03,15:43:03,sicilian,M,supreme,16.25,Saturday
385,385,2015-000157,2015-01-03,15:43:03,spin_pesto,M,veggie,16.5,Saturday
386,386,2015-000157,2015-01-03,15:43:03,mediterraneo,M,veggie,16.0,Saturday
387,387,2015-000157,2015-01-03,15:43:03,ital_supr,L,supreme,20.75,Saturday
388,388,2015-000158,2015-01-03,15:54:30,thai_ckn,M,chicken,16.75,Saturday
389,389,2015-000158,2015-01-03,15:54:30,ital_veggie,M,veggie,16.75,Saturday
390,390,2015-000159,2015-01-03,15:59:22,thai_ckn,M,chicken,16.75,Saturday
391,391,2015-000159,2015-01-03,15:59:22,four_cheese,L,veggie,17.95,Saturday
392,392,2015-000160,2015-01-03,16:35:33,classic_dlx,M,classic,16.0,Saturday
393,393,2015-000161,2015-01-03,16:43:46,hawaiian,S,classic,10.5,Saturday
394,394,2015-000161,2015-01-03,16:43:46,the_greek,XL,classic,25.5,Saturday
395,395,2015-000161,2015-01-03,16:43:46,spicy_ital,M,supreme,16.5,Saturday
396,396,2015-000162,2015-01-03,16:51:22,big_meat,S,classic,12.0,Saturday
397,397,2015-000163,2015-01-03,16:54:54,the_greek,M,classic,16.0,Saturday
398,398,2015-000163,2015-01-03,16:54:54,hawaiian,M,classic,13.25,Saturday
399,399,2015-000163,2015-01-03,16:54:54,pepperoni,L,classic,15.25,Saturday
400,400,2015-000164,2015-01-03,16:56:33,pepperoni,M,classic,12.5,Saturday
401,401,2015-000164,2015-01-03,16:56:33,cali_ckn,L,chicken,20.75,Saturday
402,402,2015-000165,2015-01-03,16:57:37,prsc_argla,M,supreme,16.5,Saturday
403,403,2015-000166,2015-01-03,16:58:51,prsc_argla,S,supreme,12.5,Saturday
404,404,2015-000167,2015-01-03,17:00:49,bbq_ckn,L,chicken,20.75,Saturday
405,405,2015-000167,2015-01-03,17:00:49,pepperoni,M,classic,12.5,Saturday
406,406,2015-000167,2015-01-03,17:00:49,ital_supr,M,supreme,16.5,Saturday
407,407,2015-000168,2015-01-03,17:02:27,veggie_veg,M,veggie,16.0,Saturday
408,408,2015-000168,2015-01-03,17:02:27,big_meat,S,classic,12.0,Saturday
409,409,2015-000169,2015-01-03,17:15:48,sicilian,M,supreme,16.25,Saturday
410,410,2015-000169,2015-01-03,17:15:48,four_cheese,L,veggie,17.95,Saturday
411,411,2015-000169,2015-01-03,17:15:48,ital_cpcllo,S,classic,12.0,Saturday
412,412,2015-000170,2015-01-03,17:21:31,hawaiian,L,classic,16.5,Saturday
413,413,2015-000171,2015-01-03,17:23:03,napolitana,M,classic,16.0,Saturday
414,414,2015-000172,2015-01-03,17:29:24,thai_ckn,L,chicken,20.75,Saturday
415,415,2015-000172,2015-01-03,17:29:24,spinach_supr,M,supreme,16.5,Saturday
416,416,2015-000172,2015-01-03,17:29:24,napolitana,S,classic,12.0,Saturday
417,417,2015-000173,2015-01-03,17:35:30,cali_ckn,M,chicken,16.75,Saturday
418,418,2015-000173,2015-01-03,17:35:30,classic_dlx,M,classic,16.0,Saturday
419,419,2015-000173,2015-01-03,17:35:30,veggie_veg,L,veggie,20.25,Saturday
420,420,2015-000174,2015-01-03,17:37:49,big_meat,S,classic,12.0,Saturday
421,421,2015-000174,2015-01-03,17:37:49,cali_ckn,M,chicken,16.75,Saturday
422,422,2015-000174,2015-01-03,17:37:49,ital_cpcllo,M,classic,16.0,Saturday
423,423,2015-000174,2015-01-03,17:37:49,cali_ckn,L,chicken,20.75,Saturday
424,424,2015-000175,2015-01-03,17:50:51,ital_supr,L,supreme,20.75,Saturday
425,425,2015-000176,2015-01-03,17:51:57,cali_ckn,L,chicken,20.75,Saturday
426,426,2015-000176,2015-01-03,17:51:57,peppr_salami,M,supreme,16.5,Saturday
427,427,2015-000177,2015-01-03,17:54:36,thai_ckn,L,chicken,20.75,Saturday
428,428,2015-000177,2015-01-03,17:54:36,napolitana,S,classic,12.0,Saturday
429,429,2015-000178,2015-01-03,18:15:03,peppr_salami,L,supreme,20.75,Saturday
430,430,2015-000179,2015-01-03,18:20:14,sicilian,M,supreme,16.25,Saturday
431,431,2015-000179,2015-01-03,18:20:14,veggie_veg,S,veggie,12.0,Saturday
432,432,2015-000179,2015-01-03,18:20:14,hawaiian,L,classic,16.5,Saturday
433,433,2015-000180,2015-01-03,18:33:34,prsc_argla,L,supreme,20.75,Saturday
434,434,2015-000180,2015-01-03,18:33:34,classic_dlx,L,classic,20.5,Saturday
435,435,2015-000181,2015-01-03,18:49:32,mexicana,L,veggie,20.25,Saturday
436,436,2015-000182,2015-01-03,18:50:10,peppr_salami,L,supreme,20.75,Saturday
437,437,2015-000182,2015-01-03,18:50:10,brie_carre,S,supreme,23.65,Saturday
438,438,2015-000183,2015-01-03,18:54:55,spin_pesto,S,veggie,12.5,Saturday
439,439,2015-000183,2015-01-03,18:54:55,spin_pesto,L,veggie,20.75,Saturday
440,440,2015-000183,2015-01-03,18:54:55,napolitana,M,classic,16.0,Saturday
441,441,2015-000184,2015-01-03,18:59:05,hawaiian,L,classic,16.5,Saturday
442,442,2015-000185,2015-01-03,19:08:33,sicilian,M,supreme,16.25,Saturday
443,443,2015-000185,2015-01-03,19:08:33,spin_pesto,S,veggie,12.5,Saturday
444,444,2015-000186,2015-01-03,19:36:00,spin_pesto,L,veggie,20.75,Saturday
445,445,2015-000186,2015-01-03,19:36:00,southw_ckn,L,chicken,20.75,Saturday
446,446,2015-000186,2015-01-03,19:36:00,mexicana,L,veggie,20.25,Saturday
447,447,2015-000186,2015-01-03,19:36:00,thai_ckn,L,chicken,20.75,Saturday
448,448,2015-000187,2015-01-03,19:37:12,five_cheese,L,veggie,18.5,Saturday
449,449,2015-000187,2015-01-03,19:37:12,spin_pesto,L,veggie,20.75,Saturday
450,450,2015-000188,2015-01-03,20:08:39,peppr_salami,L,supreme,20.75,Saturday
451,451,2015-000188,2015-01-03,20:08:39,five_cheese,L,veggie,18.5,Saturday
452,452,2015-000188,2015-01-03,20:08:39,pepperoni,S,classic,9.75,Saturday
453,453,2015-000189,2015-01-03,20:12:14,thai_ckn,S,chicken,12.75,Saturday
454,454,2015-000189,2015-01-03,20:12:14,big_meat,S,classic,12.0,Saturday
455,455,2015-000189,2015-01-03,20:12:14,big_meat,S,classic,12.0,Saturday
456,456,2015-000190,2015-01-03,20:14:23,pep_msh_pep,S,classic,11.0,Saturday
457,457,2015-000190,2015-01-03,20:14:23,prsc_argla,L,supreme,20.75,Saturday
458,458,2015-000190,2015-01-03,20:14:23,four_cheese,M,veggie,14.75,Saturday
459,459,2015-000190,2015-01-03,20:14:23,bbq_ckn,L,chicken,20.75,Saturday
460,460,2015-000191,2015-01-03,20:24:50,cali_ckn,L,chicken,20.75,Saturday
461,461,2015-000191,2015-01-03,20:24:50,ckn_alfredo,M,chicken,16.75,Saturday
462,462,2015-000192,2015-01-03,20:30:08,southw_ckn,L,chicken,20.75,Saturday
463,463,2015-000192,2015-01-03,20:30:08,sicilian,S,supreme,12.25,Saturday
464,464,2015-000193,2015-01-03,20:55:47,big_meat,S,classic,12.0,Saturday
465,465,2015-000193,2015-01-03,20:55:47,cali_ckn,M,chicken,16.75,Saturday
466,466,2015-000193,2015-01-03,20:55:47,ckn_alfredo,L,chicken,20.75,Saturday
467,467,2015-000193,2015-01-03,20:55:47,ckn_alfredo,L,chicken,20.75,Saturday
468,468,2015-000194,2015-01-03,21:21:24,bbq_ckn,S,chicken,12.75,Saturday
469,469,2015-000195,2015-01-03,21:25:20,bbq_ckn,L,chicken,20.75,Saturday
470,470,2015-000196,2015-01-03,21:40:14,veggie_veg,M,veggie,16.0,Saturday
471,471,2015-000196,2015-01-03,21:40:14,sicilian,S,supreme,12.25,Saturday
472,472,2015-000196,2015-01-03,21:40:14,spicy_ital,M,supreme,16.5,Saturday
473,473,2015-000197,2015-01-03,21:47:48,ital_cpcllo,L,classic,20.5,Saturday
474,474,2015-000197,2015-01-03,21:47:48,soppressata,L,supreme,20.75,Saturday
475,475,2015-000197,2015-01-03,21:47:48,four_cheese,L,veggie,17.95,Saturday
476,476,2015-000197,2015-01-03,21:47:48,ital_veggie,L,veggie,21.0,Saturday
477,477,2015-000198,2015-01-03,21:55:42,big_meat,S,classic,12.0,Saturday
478,478,2015-000198,2015-01-03,21:55:42,ckn_alfredo,L,chicken,20.75,Saturday
479,479,2015-000199,2015-01-03,22:10:38,ckn_alfredo,M,chicken,16.75,Saturday
480,480,2015-000200,2015-01-03,22:24:05,the_greek,XL,classic,25.5,Saturday
481,481,2015-000201,2015-01-03,22:29:59,the_greek,XL,classic,25.5,Saturday
482,482,2015-000201,2015-01-03,22:29:59,ital_supr,L,supreme,20.75,Saturday
483,483,2015-000201,2015-01-03,22:29:59,ckn_pesto,L,chicken,20.75,Saturday
484,484,2015-000201,2015-01-03,22:29:59,calabrese,M,supreme,16.25,Saturday
485,485,2015-000202,2015-01-03,22:50:29,cali_ckn,S,chicken,12.75,Saturday
486,486,2015-000203,2015-01-04,11:30:48,the_greek,S,classic,12.0,Sunday
487,487,2015-000203,2015-01-04,11:30:48,cali_ckn,L,chicken,20.75,Sunday
488,488,2015-000203,2015-01-04,11:30:48,ital_veggie,M,veggie,16.75,Sunday
489,489,2015-000203,2015-01-04,11:30:48,pep_msh_pep,L,classic,17.5,Sunday
490,490,2015-000204,2015-01-04,11:36:25,spicy_ital,L,supreme,20.75,Sunday
491,491,2015-000205,2015-01-04,11:43:54,cali_ckn,S,chicken,12.75,Sunday
492,492,2015-000205,2015-01-04,11:43:54,ckn_alfredo,M,chicken,16.75,Sunday
493,493,2015-000205,2015-01-04,11:43:54,prsc_argla,S,supreme,12.5,Sunday
494,494,2015-000206,2015-01-04,11:45:10,napolitana,M,classic,16.0,Sunday
495,495,2015-000206,2015-01-04,11:45:10,pepperoni,S,classic,9.75,Sunday
496,496,2015-000206,2015-01-04,11:45:10,spicy_ital,L,supreme,20.75,Sunday
497,497,2015-000207,2015-01-04,12:03:58,spicy_ital,L,supreme,20.75,Sunday
498,498,2015-000208,2015-01-04,12:12:05,bbq_ckn,L,chicken,20.75,Sunday
499,499,2015-000208,2015-01-04,12:12:05,pepperoni,M,classic,12.5,Sunday
500,500,2015-000208,2015-01-04,12:12:05,the_greek,M,classic,16.0,Sunday
501,501,2015-000208,2015-01-04,12:12:05,bbq_ckn,S,chicken,12.75,Sunday
502,502,2015-000208,2015-01-04,12:12:05,ckn_alfredo,M,chicken,16.75,Sunday
503,503,2015-000209,2015-01-04,12:29:17,cali_ckn,L,chicken,20.75,Sunday
504,504,2015-000210,2015-01-04,12:34:13,spinach_fet,S,veggie,12.0,Sunday
505,505,2015-000211,2015-01-04,12:54:20,pepperoni,S,classic,9.75,Sunday
506,506,2015-000212,2015-01-04,13:16:03,ital_cpcllo,L,classic,20.5,Sunday
507,507,2015-000213,2015-01-04,13:20:39,four_cheese,L,veggie,17.95,Sunday
508,508,2015-000214,2015-01-04,13:39:16,mexicana,S,veggie,12.0,Sunday
509,509,2015-000214,2015-01-04,13:39:16,spin_pesto,M,veggie,16.5,Sunday
510,510,2015-000214,2015-01-04,13:39:16,ital_cpcllo,L,classic,20.5,Sunday
511,511,2015-000214,2015-01-04,13:39:16,ital_supr,M,supreme,16.5,Sunday
512,512,2015-000215,2015-01-04,13:44:49,green_garden,S,veggie,12.0,Sunday
513,513,2015-000216,2015-01-04,14:31:56,five_cheese,L,veggie,18.5,Sunday
514,514,2015-000216,2015-01-04,14:31:56,hawaiian,L,classic,16.5,Sunday
515,515,2015-000216,2015-01-04,14:31:56,bbq_ckn,M,chicken,16.75,Sunday
516,516,2015-000217,2015-01-04,14:35:03,spinach_fet,S,veggie,12.0,Sunday
517,517,2015-000217,2015-01-04,14:35:03,classic_dlx,M,classic,16.0,Sunday
518,518,2015-000218,2015-01-04,14:35:11,spicy_ital,M,supreme,16.5,Sunday
519,519,2015-000219,2015-01-04,14:42:01,peppr_salami,M,supreme,16.5,Sunday
520,520,2015-000219,2015-01-04,14:42:01,five_cheese,L,veggie,18.5,Sunday
521,521,2015-000219,2015-01-04,14:42:01,bbq_ckn,L,chicken,20.75,Sunday
522,522,2015-000219,2015-01-04,14:42:01,spinach_fet,M,veggie,16.0,Sunday
523,523,2015-000220,2015-01-04,15:31:59,hawaiian,S,classic,10.5,Sunday
524,524,2015-000220,2015-01-04,15:31:59,napolitana,L,classic,20.5,Sunday
525,525,2015-000220,2015-01-04,15:31:59,ital_cpcllo,S,classic,12.0,Sunday
526,526,2015-000220,2015-01-04,15:31:59,spicy_ital,L,supreme,20.75,Sunday
527,527,2015-000221,2015-01-04,15:33:18,five_cheese,L,veggie,18.5,Sunday
528,528,2015-000221,2015-01-04,15:33:18,prsc_argla,M,supreme,16.5,Sunday
529,529,2015-000221,2015-01-04,15:33:18,the_greek,S,classic,12.0,Sunday
530,530,2015-000222,2015-01-04,15:46:38,four_cheese,L,veggie,17.95,Sunday
531,531,2015-000222,2015-01-04,15:46:38,sicilian,S,supreme,12.25,Sunday
532,532,2015-000223,2015-01-04,16:08:20,pep_msh_pep,S,classic,11.0,Sunday
533,533,2015-000224,2015-01-04,16:39:58,thai_ckn,L,chicken,20.75,Sunday
534,534,2015-000224,2015-01-04,16:39:58,napolitana,M,classic,16.0,Sunday
535,535,2015-000224,2015-01-04,16:39:58,ital_supr,M,supreme,16.5,Sunday
536,536,2015-000224,2015-01-04,16:39:58,ckn_alfredo,S,chicken,12.75,Sunday
537,537,2015-000225,2015-01-04,16:41:48,bbq_ckn,L,chicken,20.75,Sunday
538,538,2015-000225,2015-01-04,16:41:48,bbq_ckn,M,chicken,16.75,Sunday
539,539,2015-000225,2015-01-04,16:41:48,southw_ckn,S,chicken,12.75,Sunday
540,540,2015-000226,2015-01-04,16:59:39,classic_dlx,L,classic,20.5,Sunday
541,541,2015-000227,2015-01-04,17:24:39,the_greek,M,classic,16.0,Sunday
542,542,2015-000227,2015-01-04,17:24:39,bbq_ckn,M,chicken,16.75,Sunday
543,543,2015-000228,2015-01-04,17:31:24,ital_veggie,S,veggie,12.75,Sunday
544,544,2015-000229,2015-01-04,17:37:57,ital_veggie,L,veggie,21.0,Sunday
545,545,2015-000229,2015-01-04,17:37:57,prsc_argla,L,supreme,20.75,Sunday
546,546,2015-000229,2015-01-04,17:37:57,spin_pesto,S,veggie,12.5,Sunday
547,547,2015-000230,2015-01-04,17:58:38,thai_ckn,M,chicken,16.75,Sunday
548,548,2015-000231,2015-01-04,18:04:18,cali_ckn,L,chicken,20.75,Sunday
549,549,2015-000231,2015-01-04,18:04:18,prsc_argla,S,supreme,12.5,Sunday
550,550,2015-000231,2015-01-04,18:04:18,napolitana,S,classic,12.0,Sunday
551,551,2015-000232,2015-01-04,18:21:59,bbq_ckn,M,chicken,16.75,Sunday
552,552,2015-000232,2015-01-04,18:21:59,spinach_supr,L,supreme,20.75,Sunday
553,553,2015-000233,2015-01-04,18:26:51,spinach_fet,S,veggie,12.0,Sunday
554,554,2015-000234,2015-01-04,18:36:09,napolitana,M,classic,16.0,Sunday
555,555,2015-000234,2015-01-04,18:36:09,ital_supr,S,supreme,12.5,Sunday
556,556,2015-000234,2015-01-04,18:36:09,ckn_alfredo,M,chicken,16.75,Sunday
557,557,2015-000235,2015-01-04,18:51:30,cali_ckn,M,chicken,16.75,Sunday
558,558,2015-000236,2015-01-04,19:21:04,green_garden,M,veggie,16.0,Sunday
559,559,2015-000236,2015-01-04,19:21:04,classic_dlx,L,classic,20.5,Sunday
560,560,2015-000237,2015-01-04,19:27:48,green_garden,S,veggie,12.0,Sunday
561,561,2015-000238,2015-01-04,19:45:15,spin_pesto,L,veggie,20.75,Sunday
562,562,2015-000239,2015-01-04,19:57:52,thai_ckn,M,chicken,16.75,Sunday
563,563,2015-000239,2015-01-04,19:57:52,ital_supr,L,supreme,20.75,Sunday
564,564,2015-000240,2015-01-04,20:10:24,four_cheese,M,veggie,14.75,Sunday
565,565,2015-000241,2015-01-04,20:11:25,spinach_supr,L,supreme,20.75,Sunday
566,566,2015-000241,2015-01-04,20:11:25,sicilian,M,supreme,16.25,Sunday
567,567,2015-000242,2015-01-04,20:15:29,veggie_veg,M,veggie,16.0,Sunday
568,568,2015-000242,2015-01-04,20:15:29,thai_ckn,L,chicken,20.75,Sunday
569,569,2015-000242,2015-01-04,20:15:29,calabrese,M,supreme,16.25,Sunday
570,570,2015-000243,2015-01-04,20:26:17,classic_dlx,L,classic,20.5,Sunday
571,571,2015-000243,2015-01-04,20:26:17,spinach_supr,S,supreme,12.5,Sunday
572,572,2015-000244,2015-01-04,20:26:22,spicy_ital,L,supreme,20.75,Sunday
573,573,2015-000244,2015-01-04,20:26:22,ital_supr,S,supreme,12.5,Sunday
574,574,2015-000245,2015-01-04,20:28:41,bbq_ckn,L,chicken,20.75,Sunday
575,575,2015-000245,2015-01-04,20:28:41,ckn_pesto,L,chicken,20.75,Sunday
576,576,2015-000246,2015-01-04,20:30:48,pepperoni,L,classic,15.25,Sunday
577,577,2015-000246,2015-01-04,20:30:48,ckn_alfredo,M,chicken,16.75,Sunday
578,578,2015-000247,2015-01-04,20:55:29,spinach_supr,S,supreme,12.5,Sunday
579,579,2015-000247,2015-01-04,20:55:29,hawaiian,M,classic,13.25,Sunday
580,580,2015-000247,2015-01-04,20:55:29,sicilian,M,supreme,16.25,Sunday
581,581,2015-000248,2015-01-04,20:58:19,thai_ckn,L,chicken,20.75,Sunday
582,582,2015-000248,2015-01-04,20:58:19,hawaiian,S,classic,10.5,Sunday
583,583,2015-000249,2015-01-04,21:06:16,calabrese,S,supreme,12.25,Sunday
584,584,2015-000249,2015-01-04,21:06:16,bbq_ckn,L,chicken,20.75,Sunday
585,585,2015-000250,2015-01-04,21:07:05,four_cheese,M,veggie,14.75,Sunday
586,586,2015-000251,2015-01-04,21:10:05,mexicana,M,veggie,16.0,Sunday
587,587,2015-000252,2015-01-04,22:13:15,prsc_argla,M,supreme,16.5,Sunday
588,588,2015-000253,2015-01-04,22:16:18,brie_carre,S,supreme,23.65,Sunday
589,589,2015-000254,2015-01-04,22:22:13,five_cheese,L,veggie,18.5,Sunday
590,590,2015-000254,2015-01-04,22:22:13,brie_carre,S,supreme,23.65,Sunday
591,591,2015-000254,2015-01-04,22:22:13,bbq_ckn,L,chicken,20.75,Sunday
592,592,2015-000255,2015-01-05,11:23:35,hawaiian,L,classic,16.5,Monday
593,593,2015-000255,2015-01-05,11:23:35,green_garden,M,veggie,16.0,Monday
594,594,2015-000255,2015-01-05,11:23:35,spinach_fet,M,veggie,16.0,Monday
595,595,2015-000255,2015-01-05,11:23:35,five_cheese,L,veggie,18.5,Monday
596,596,2015-000256,2015-01-05,11:56:06,pep_msh_pep,L,classic,17.5,Monday
597,597,2015-000257,2015-01-05,11:59:04,cali_ckn,L,chicken,20.75,Monday
598,598,2015-000257,2015-01-05,11:59:04,ckn_alfredo,L,chicken,20.75,Monday
599,599,2015-000258,2015-01-05,11:59:23,classic_dlx,M,classic,16.0,Monday
600,600,2015-000259,2015-01-05,12:04:25,pepperoni,L,classic,15.25,Monday
601,601,2015-000260,2015-01-05,12:06:27,five_cheese,L,veggie,18.5,Monday
602,602,2015-000260,2015-01-05,12:06:27,the_greek,L,classic,20.5,Monday
603,603,2015-000261,2015-01-05,12:38:29,brie_carre,S,supreme,23.65,Monday
604,604,2015-000262,2015-01-05,12:42:01,cali_ckn,M,chicken,16.75,Monday
605,605,2015-000263,2015-01-05,12:57:22,spin_pesto,L,veggie,20.75,Monday
606,606,2015-000264,2015-01-05,13:03:59,mexicana,M,veggie,16.0,Monday
607,607,2015-000265,2015-01-05,13:04:42,mexicana,L,veggie,20.25,Monday
608,608,2015-000265,2015-01-05,13:04:42,ckn_alfredo,M,chicken,16.75,Monday
609,609,2015-000265,2015-01-05,13:04:42,spicy_ital,L,supreme,20.75,Monday
610,610,2015-000265,2015-01-05,13:04:42,sicilian,M,supreme,16.25,Monday
611,611,2015-000266,2015-01-05,13:09:29,peppr_salami,M,supreme,16.5,Monday
612,612,2015-000267,2015-01-05,13:37:50,mediterraneo,L,veggie,20.25,Monday
